27055	anša°lle	alea°	おお神よ！				
28096	dxtr	dxtr	娘				
28073	dxtr	dxtr	娘				
28077	dxtr	dxtr	娘				
28088	dxtr	dxtr	娘				
29003	dxtre	dxtr	娘				
29004	dxtre	dxtr	娘				
29007	dxtr	dxtr	娘				
29013	dxtr	dxtr	娘				
29019	dxtr	dxtr	娘				
29023	dxtre	dxtr	娘				
29023	dxtre	dxtr	娘				
29035	dxtr	dxtr	娘				
29042	dxtre	dxtr	娘				
29042	dxtre	dxtr	娘				
30004	dxtr	dxtr	娘				
30010	dxtr	dxtr	娘				
30015	dxtr	dxtr	娘				
30019	dxtr	dxtr	娘				
30028	dxtre	dxtr	娘				
29026	dxtr	dxtr	娘				
29032	dxtra	dxtr	娘				
29033	dxtr	dxtr	娘				
29033	dxtr	dxtr	娘				
29034	dxtr	dxtr	娘				
29036	dxtr	dxtr	娘				
30005	dxtra	dxtr	娘				
30013	dxtr	dxtr	娘				
29002	dxtr	dxtr	娘				
29017	dxtr	dxtr	娘				
29032	dxtry	dxtr	娘				
29041	dxtre	dxtr	娘				
29002	dxtr	dxtr	娘				
29002	dxtr	dxtr	娘				
29018	dxtrn	dxtr	娘				
30026	dxtr	dxtr	娘				
30033	dxtr	dxtr	娘				
28085	wdxtre	dxtr	娘	w	そして		
27013	dxtr	dxtr	娘				
26012	dxtr	dxtr	娘				
26019	dxtr	dxtr	娘				
26010	dxtrjwn	dxtr	娘				
26013	dxtr	dxtr	娘				
26035	dxtre	dxtr	娘				
26036	dxtr	dxtr	娘				
26017	dxtre	dxtr	娘				
26023	dxtre	dxtr	娘				
27019	dxtre	dxtr	娘				
27024	dxtre	dxtr	娘				
27027	dxtre	dxtr	娘				
27017	dxtre	dxtr	娘				
27020	dxtr	dxtr	娘				
27025	dxtre	dxtr	娘				
27026	dxtr	dxtr	娘				
27050	dxtre	dxtr	娘				
28095	dxtr	dxtr	娘				
12008	dr ea	dr	戸				
12010	dr	dr	戸				
13008	dr	dr	戸				
12003	dr	dr	戸				
12004	dreay	dr	戸				
12008	dr ea	dr	戸				
12012	dr	dr	戸				
16051	dr	dr	戸				
22064	drāmdy	drāmd	利益				
15020	drxt	drxt	木				
15022	drxt	drxt	木				
15023	drxt	drxt	木				
15039	drxt	drxt	木				
15019	drxt	drxt	木				
23006	drxt	drxt	木				
24019	drxt	drxt	木				
23005	drxt	drxt	木				
24014	drxt	drxt	木				
25029	drxt	drxt	木				
25035	drxt	drxt	木				
25022	drxt	drxt	木				
25025	drxt	drxt	木				
25031	drxt	drxt	木				
25038	drxt	drxt	木				
25044	drxt	drxt	木				
25017	drxt	drxt	木				
28088	drxt	drxt	木				
29018	drxt	drxt	木				
29017	drxt	drxt	木				
30018	drxt	drxt	木				
17042	drxt	drxt	木				
17037	drxty	drxt	木				
17040	drxt	drxt	木				
13032	bdrd	drd	痛み	be	・・・に		
28101	drd	drd	痛み				
13065	drd	drd	痛み				
13010	drd	drd	痛み				
24006	drd	drd	痛み				
29059	drd	drd	痛み				
29033	drd	drd	痛み				
29041	drd	drd	痛み				
20034	adrs	drs	授業				
22100	drya	drya	海				
22111	drya	drya	海				
22127	drya	drya	海				
22006	drya	drya	海				
22009	drya	drya	海				
22047	drya	drya	海				
22055	drya	drya	海				
22068	drya	drya	海				
22087	drya	drya	海				
22128	drya	drya	海				
22133	drya	drya	海				
22128	drya	drya	海				
30015	drya	drya	海				
30006	dryay	drya	海				
30016	drya	drya	海				
30008	drya	drya	海				
30012	drya	drya	海				
30014	drya	drya	海				
30009	drya	drya	海				
30010	drya	drya	海				
30023	drya	drya	海				
13043	dst	dst	手				
14006	dst	dst	手				
15050	dst	dst	手				
15050	dst	dst	手				
16029	dst	dst	手				
16048	dst	dst	手				
16045	dst	dst	手				
16047	dst	dst	手				
20037	dst	dst	手				
16043	dst	dst	手				
22030	dst	dst	手				
22016	dst	dst	手				
22024	dst	dst	手				
21030	dst	dst	手				
21041	dst	dst	手				
21023	dst	dst	手				
23038	dst	dst	手				
23051	dst	dst	手				
25012	dst	dst	手				
28003	dst	dst	手				
28016	dst	dst	手				
22151	dst	dst	手				
13046	dst	dst	手				
16028	dst	dst	手				
16033	dst	dst	手				
16027	dst	dst	手				
23009	dst	dst	手				
28102	dst	dst	手				
15032	dstšwyy	dstšwyy	洗面器				
15033	dstšwyy	dstšwyy	洗面器				
25010	dstgaey	dstgae	器具				
25016	dstmal	dstmal	ハンカチ				
15048	dste	dste	取っ手				
21037	dstwr	dstwr	大臣				
23020	dstwr	dstwr	大臣				
18039	dstwraty	dstwr	大臣				
22148	dstwr	dstwr	大臣				
22141	dstwr	dstwr	大臣				
22118	dstwr	dstwr	大臣				
29005	d'wa	d'wa	けんか				
21058	d'wt	d'wt	招待				
23016	d'wt	d'wt	招待				
23015	d'wt	d'wt	招待				
22130	df'e	df'e	回				
23023	df'e	df'e	回				
23009	df'e	df'e	回				
28056	df'e	df'e	回				
23040	andf'e	df'e	回	ān	あれ		
25017	dfn	dfn	埋葬				
23034	dŕt	dŕt	注意				
27037	dŕe	dŕyŕe	分（時間、角度）				
13018	dktr	dktr	医者				
24006	dktry	dktr	医者				
28101	dl	dl	心臓				
28077	dlake	dlak	マッサージ師				
16008	dm	dm	尾				
16048	dm	dm	尾				
20005	dmr	dmr	ひれ伏した				
25010	dmy	dmy1	ピラフの一種				
17038	dnbal	dnbal	後部				
17039	dnbal	dnbal	後部				
17047	dnbal	dnbal	後部				
18013	dnbal	dnbal	後部				
21076	dnbal	dnbal	後部				
26005	dnbal	dnbal	後部				
27017	dnbal	dnbal	後部				
16004	dnbal	dnbal	後部				
22080	dnya	dnya	世界				
20001	dey	de	村				
30003	deat	de	村				
30004	ta	de	村				
25047	dean	dean	口				
25046	den	den	口				
18068	dway	dwa	薬				
29040	dwd	dwd	煙				
21021	dwst	dwst	友人				
21022	dwst	dwst	友人				
21028	dwst	dwst	友人				
21034	dwst	dwst	友人				
21035	dwst	dwst	友人				
22079	dwst	dwst	友人				
25008	dwš	dwš	肩				
14016	dyg	dyg	かま				
14008	dyg	dyg	かま				
14010	dyg	dyg	かま				
14010	dyg	dyg	かま				
14012	dyg	dyg	かま				
15047	dyg	dyg	かま				
15047	dyke	dyg	かま				
14019	dyg	dyg	かま				
23020	dyg	dyg	かま				
23053	dyg	dyg	かま				
26024	dyg	dyg	かま				
26022	dygy	dyg	かま				
27053	dyg	dyg	かま				
23053	dygče	dygče	小さいかま				
23047	dygče	dygče	小さいかま				
11005	dywa	dyw	悪魔				
11007	dyw	dyw	悪魔				
11008	dyw	dyw	悪魔				
11015	dyw	dyw	悪魔				
11017	dyw	dyw	悪魔				
11019	dyw	dyw	悪魔				
14004	dywy	dyw	悪魔				
14007	dyw	dyw	悪魔				
14011	dyw	dyw	悪魔				
14013	dyw	dyw	悪魔				
14015	dyw	dyw	悪魔				
14016	dyw	dyw	悪魔				
15020	dyw	dyw	悪魔				
15037	dywe	dyw	悪魔				
15040	dywe	dyw	悪魔				
15050	dywe	dyw	悪魔				
15051	dywe	dyw	悪魔				
15051	dywe	dyw	悪魔				
11010	dyw	dyw	悪魔				
11021	dywe	dyw	悪魔				
14006	dyw	dyw	悪魔				
14007	dyw	dyw	悪魔				
14012	dyw	dyw	悪魔				
14012	dyw	dyw	悪魔				
15023	dywe	dyw	悪魔				
11014	dyw	dyw	悪魔				
11018	dyw	dyw	悪魔				
11019	dyw	dyw	悪魔				
11020	dyw	dyw	悪魔				
15048	dyw	dyw	悪魔				
11006	dyw	dyw	悪魔				
16051	dywar	dywar	壁				
28046	dywar	dywar	壁				
28013	đwŕ	đwŕ	趣味				
17010	rasty	rast	右の				
24009	rast	rast	右の				
16010	rae	rae	道				
16011	rae	rae	道				
18011	rae	rae	道				
16007	rae	rae	道				
16012	rae	rae	道				
17037	rae	rae	道				
18005	rae	rae	道				
18041	rae	rae	道				
21053	rae	rae	道				
23014	rae	rae	道				
27037	rae	rae	道				
27040	rae	rae	道				
27042	rae	rae	道				
30006	rae	rae	道				
18012	brae	rae	道	be	・・・に		
18020	brae	rae	道	be	・・・に		
28077	rxtkn	rxtkn	化粧室				
13017	rd	rd	通過				
17046	rd	rd	通過				
17046	rd	rd	通過				
30010	rd	rd	通過				
30014	rd	rd	通過				
28020	rd	rd	返却				
28099	rd	rd	返却				
13007	rd	rd	足跡				
18050	rd	rd	足跡				
20035	rftar	rftar	行動				
24005	rf'	rf'	除去				
25039	rm	rmad	灰				
22014	rng	rng	色				
22037	rng	rng	色				
17041	rwdy	rwd	川				
17043	rwd	rwd	川				
17027	rwdxwne ay	rwdxane	川				
13032	rwde	rwde	腸				
11006	rwzy	rwz	日				
11010	rwz	rwz	日				
11011	rwzy	rwz	日				
11011	rwzy	rwz	日				
12019	rwzy	rwz	日				
15002	rwzy	rwz	日				
11004	rwzeayy	rwz	日				
11004	rwzy	rwz	日				
16003	rwza	rwz	日				
16007	rwz	rwz	日				
16007	rwz	rwz	日				
17004	rwz	rwz	日				
17010	rwzy	rwz	日				
17035	rwzy	rwz	日				
18003	rwzy	rwz	日				
19002	rwzy	rwz	日				
19011	rwz	rwz	日				
20001	rwzy	rwz	日				
20002	rwz	rwz	日				
20003	rwz	rwz	日				
20013	rwz	rwz	日				
20026	rwz	rwz	日				
16012	rwzy	rwz	日				
16013	rwzy	rwz	日				
18045	rwz	rwz	日				
22006	rwza	rwz	日				
22020	rwza	rwz	日				
22009	rwz	rwz	日				
21072	rwz	rwz	日				
22009	rwzay	rwz	日				
23026	rwzy	rwz	日				
24016	rwz	rwz	日				
23012	rwz	rwz	日				
23025	rwz	rwz	日				
27008	rwz	rwz	日				
28076	rwz	rwz	日				
28085	rwzy	rwz	日				
28086	rwz	rwz	日				
28002	rwzy	rwz	日				
28006	rwzy	rwz	日				
28024	rwze	rwz	日				
27050	rwz	rwz	日				
29037	rwzy	rwz	日				
11006	rwzgary	rwzgar	時				
11010	rwzgary	rwzgar	時				
22152	rwzgar	rwzgar	時				
22152	rwzgar	rwzgar	時				
23003	rwzgar	rwzgar	時				
15026	rwstay	rwsta	村				
20029	rytm	rytm	リズム				
22007	rysndgy	rysndgy	紡績				
22155	rysndgy	rysndgy	紡績				
28021	ryg	ryg	砂				
28022	ryga	ryg	砂				
28033	ryg	ryg	砂				
28033	ryge	ryg	砂				
28065	rygy	ryg	砂				
28017	rygay	ryg	砂				
23015	r´ys	r´ys	長				
21040	zary	zary	泣くこと				
15026	zban	zban	言葉				
22139	zbwn	zban	言葉				
15036	zbwn	zban	言葉				
22017	zban	zban	言葉				
25036	zr	zr2	金				
19001	zmanay	zman	時代				
29036	zmany	zman	時代				
22087	zman	zman	時代				
12002	zman eay	zman	時代				
12005	zman ea	zman	時				
22002	zman eay	zman	時				
15045	zmyn	zmyn	地面				
16012	zmyn	zmyn	地面				
22020	zmyn	zmyn	地面				
22048	zmyn	zmyn	地面				
29003	zmyn	zmyn	地面				
13021	zn	zn	妻				
15001	zn	zn	妻				
22044	zn	zn	妻				
22081	zn	zn	妻				
22117	zn	zn	妻				
22059	zn	zn	妻				
22062	zn	zn	妻				
22065	zn	zn	妻				
22079	zn	zn	妻				
22122	zn	zn	妻				
22132	zn	zn	妻				
24003	zn	zn	妻				
24004	zn	zn	妻				
24007	zne	zn	妻				
24010	zn	zn	妻				
24016	zn	zn	妻				
24010	zn	zn	妻				
26004	zn	zn	妻				
26014	zn	zn	妻				
26009	zn	zn	妻				
27002	zn	zn	妻				
27002	zn	zn	妻				
28027	zn	zn	妻				
28046	zn	zn	妻				
27003	zn	zn	妻				
27015	zn	zn	妻				
27009	zn	zn	妻				
14004	zn	zn	女性				
22106	zn	zn	女性				
22093	zn	zn	女性				
22103	zn	zn	女性				
22156	zn	zn	女性				
22158	zn	zn	女性				
22098	znš	zn	女性				
23043	zn	zn	女性				
23046	zn	zn	女性				
23015	zn	zn	女性				
23019	zn	zn	女性				
23048	zny	zn	女性				
23021	zn	zn	女性				
25002	zne	zn	女性				
26005	zn	zn	女性				
28095	zn	zn	女性				
29001	zne	zn	女性				
29029	zn	zn	女性				
29036	zn	zn	女性				
23053	znm	zn	女性	em	・・もまた		
22095	znš	zn	女性	aw	三人称単数人称代名詞（彼、彼女）		
26031	zndwn	zndan	刑務所				
26032	zndan	zndan	刑務所				
26035	zndan	zndan	刑務所				
26035	zndan	zndan	刑務所				
27054	zndan	zndan	刑務所				
29055	zndan	zndan	刑務所				
29056	zndan	zndan	刑務所				
28091	zndan	zndan	刑務所				
28093	zndan	zndan	刑務所				
28096	zndan	zndan	刑務所				
27049	zndan	zndan	刑務所				
27050	zndan	zndan	刑務所				
28095	zndan	zndan	刑務所				
28099	zndan	zndan	刑務所				
27050	zndan	zndan	刑務所				
12023	zndgy	zndgy	生活				
12023	zndgy	zndgy	生活				
15051	zndgy	zndgy	生活				
16002	zndgy	zndgy	生活				
17018	zndgy	zndgy	生活				
17021	zndgy	zndgy	生活				
17048	zndgy	zndgy	生活				
22004	zndgy	zndgy	生活				
22005	zndgy	zndgy	生活				
21049	zndgy	zndgy	生活				
21076	zndgy	zndgy	生活				
22093	zndgy	zndgy	生活				
21047	zndgy	zndgy	生活				
23002	zndgy	zndgy	生活				
16030	zwr	zwr	力				
22106	zwr	zwr	力				
13003	žgwl	žgwl	不良の若者				
28093	sabŕe	sabŕe	経歴				
29026	saxtmwny	saxtman	建設				
29004	sazš	sazš	適応（性）				
16028	sas	sas	南京虫				
16030	sas	sas	南京虫				
16034	sas	sas	南京虫				
16027	sas	sas	南京虫				
16033	sas	sas	南京虫				
20006	sa't	sa't	一時間				
20006	sa'ty	sa't	一時間				
12017	sal eay	sal	年				
12017	sal	sal	年				
28090	sal	sal	年				
20008	sal	sal	年				
22020	sbd	sbd	かご				
22048	sbd	sbd	かご				
23003	sxty	sxty	困難				
11019	sr	sr	頭				
13014	sr	sr	頭				
13065	sr	sr	頭				
15042	sry	sr	頭				
11012	sr	sr	頭				
11018	sr	sr	頭				
11019	sr	sr	頭				
11020	sr	sr	頭				
20028	sr	sr	頭				
22070	sr	sr	頭				
22100	sr	sr	頭				
22134	sr	sr	頭				
22136	sr	sr	頭				
22143	sr	sr	頭				
22021	sr	sr	頭				
23007	sr	sr	頭				
24016	sr	sr	頭				
24005	sr	sr	頭				
25009	sr	sr	頭				
26034	sr	sr	頭				
26028	sr	sr	頭				
26029	sr	sr	頭				
26028	sr	sr	頭				
27045	sr	sr	頭				
27046	sr	sr	頭				
28099	sr	sr	頭				
29004	sr	sr	頭				
29061	sr	sr	頭				
30034	sr	sr	頭				
29053	sr	sr	頭				
30027	sr	sr	頭				
30027	sr	sr	頭				
30018	sr	sr	頭				
30033	sr	sr	頭				
12018	sr	sr	頭				
15047	sr	sr	頭				
12015	sr	sr	頭				
13065	sr	sr	頭				
20035	sry	sr	頭				
16013	sr	sr	頭				
16017	sr	sr	頭				
17029	sr	sr	頭				
20017	sr	sr	頭				
22035	sr	sr	頭				
22050	sr	sr	頭				
22160	sr	sr	頭				
22036	sr	sr	頭				
22040	sr	sr	頭				
26009	sr	sr	頭				
28065	sr	sr	頭				
28077	sr	sr	頭				
22159	sraq	sraq	探索				
23051	sraq	sraq	探索				
21075	srzmyn	srzmyn	国				
17027	sţl	sţl	バケツ				
29012	sfre	sfre	食布				
29013	sfr	sfre	食布				
29015	sfre	sfre	食布				
29066	sfre	sfre	食布				
29001	sfre	sfre	食布				
29037	sfre	sfre	食布				
29039	sfre	sfre	食布				
29065	sfre	sfre	食布				
29068	sfre	sfre	食布				
29069	sfre	sfre	食布				
29036	sfre ay	sfre	食布				
16052	sŕf	sŕf	天井				
13020	aslħe	slaħ	武器				
25042	slam	slam	挨拶				
25043	alslam	slam	挨拶				
18012	slţany	slţan	王				
18012	slţan	slţan	王				
18014	slţan	slţan	王				
18057	slţan	slţan	王				
18060	slţan	slţan	王				
18011	slţany	slţan	王				
18018	slţan	slţan	王				
18038	slţan	slţan	王				
27030	slţan	slţan	王				
28077	slţan	slţan	王				
13065	slţnt	slţnt	支配				
17010	smt	smt	方向				
17011	smt	smt	方向				
17003	sn	sn	年齢				
28103	snar	snar	暗礁				
16039	sng	sng	石				
16038	sng	sng	石				
16040	sng	sng	石				
16040	sng	sng	石				
29068	sešnbe	sešnbe	火曜日				
29069	sešnbe	sešnbe	火曜日				
21021	swal	swal	問い				
23037	swd	swd	利益				
16056	swraxa	swrax	穴				
16055	swraxa	swrax	穴				
17035	swzn	swzn	針				
17030	swzn	swzn	針				
17046	swzn	swzn	針				
17041	swzn	swzn	針				
17043	swzn	swzn	針				
17004	syny	syny	盆				
21010	syny	syny	盆				
19003	šady	šady	喜び				
19012	šady	šady	喜び				
19008	šady	šady	喜び				
22062	šans	šans	運				
22062	šans	šans	運				
17011	šwne	šane	肩				
15045	šwne	šane	櫛				
17015	šae	šae	王				
17029	šae	šae	王				
17018	šae	šae	王				
17035	šae	šae	王				
17031	šae	šae	王				
24016	šae	šae	王				
27029	šae	šae	王				
28078	šae	šae	王				
27054	psršae	šae	王	psr	息子		
21024	šbanerwz	šbanerwz	一昼夜				
21031	šbanerwz	šbanerwz	一昼夜				
29035	šbanerwz	šbanerwz	一昼夜				
13060	šxş	šxş	個人				
13052	šxşy	šxş	個人				
13052	šxş	šxş	個人				
23009	šdn	šdn	・・・になる				
26026	myše	šdn	・・・になる				
14011	šd	šdn	・・・になる				
18050	šd	šdn	・・・になる				
22049	šd	šdn	・・・になる				
13042	šd	šdn	・・・になる				
13043	šd	šdn	・・・になる				
19007	šd	šdn	・・・になる				
19006	šd	šdn	・・・になる				
21032	šd	šdn	・・・になる				
21033	šdnd	šdn	・・・になる				
23014	myše	šdn	・・・になる				
23025	myše	šdn	・・・になる				
23009	myše	šdn	・・・になる				
28027	nmyše	šdn	・・・になる				
21020	šdnd	šdn	・・・になる				
21027	šdnd	šdn	・・・になる				
22106	šd	šdn	・・・になる				
22120	šd	šdn	・・・になる				
23024	myše	šdn	・・・になる				
23046	myše	šdn	・・・になる				
24019	šde	šdn	・・・になる				
23013	myše	šdn	・・・になる				
23042	myše	šdn	・・・になる				
23046	myšde	šdn	・・・になる				
24016	šd	šdn	・・・になる				
23012	bše	šdn	・・・になる				
23023	bše	šdn	・・・になる				
23012	bše	šdn	・・・になる				
23034	šde	šdn	・・・になる				
24006	bše	šdn	・・・になる				
23037	šde tr	šdn	・・・になる				
25010	šd	šdn	・・・になる				
26007	šd	šdn	・・・になる				
26008	šd	šdn	・・・になる				
26026	myše	šdn	・・・になる				
26010	myše	šdn	・・・になる				
26014	šde	šdn	・・・になる				
28071	šde	šdn	・・・になる				
28090	šde	šdn	・・・になる				
28090	nšde	šdn	・・・になる				
28104	myše	šdn	・・・になる				
27054	šdn	šdn	・・・になる				
28035	šd	šdn	・・・になる				
28036	šd	šdn	・・・になる				
28084	šy	šdn	・・・になる				
28099	bše	šdn	・・・になる				
27016	šw	šdn	・・・になる				
27053	šdn	šdn	・・・になる				
28010	šdm	šdn	・・・になる				
28077	šyn	šdn	・・・になる				
28077	šyn	šdn	・・・になる				
28082	myše	šdn	・・・になる				
28106	myše	šdn	・・・になる				
28106	šde	šdn	・・・になる				
27048	šde	šdn	・・・になる				
30019	myše	šdn	・・・になる				
29014	bše	šdn	・・・になる				
29014	bše	šdn	・・・になる				
30030	myše	šdn	・・・になる				
29011	myše	šdn	・・・になる				
29059	šdm	šdn	・・・になる				
30010	šyn	šdn	・・・になる				
30014	myšm	šdn	・・・になる				
30018	myše	šdn	・・・になる				
30023	šde	šdn	・・・になる				
30032	šde	šdn	・・・になる				
30015	myše	šdn	・・・になる				
30014	bšm	šdn	・・・になる				
11005	nmyšdn	šdn	・・・になる				
11008	nmyšd	šdn	・・・になる				
11021	šd	šdn	・・・になる				
12008	myše	šdn	・・・になる				
12017	myše	šdn	・・・になる				
13007	myšd	šdn	・・・になる				
13008	myšd	šdn	・・・になる				
13014	šw	šdn	・・・になる				
13036	šde	šdn	・・・になる				
13036	šde	šdn	・・・になる				
15011	myše	šdn	・・・になる				
11007	šd	šdn	・・・になる				
11011	šd	šdn	・・・になる				
11021	šd	šdn	・・・になる				
12009	šde	šdn	・・・になる				
12010	šd	šdn	・・・になる				
13007	myšd	šdn	・・・になる				
13008	myšd	šdn	・・・になる				
13009	myšd	šdn	・・・になる				
13009	šd	šdn	・・・になる				
13013	šd	šdn	・・・になる				
13017	šd	šdn	・・・になる				
13026	šd	šdn	・・・になる				
14013	šw	šdn	・・・になる				
15015	myše	šdn	・・・になる				
11006	šd	šdn	・・・になる				
12010	šde	šdn	・・・になる				
17011	bše	šdn	・・・になる				
17014	myše	šdn	・・・になる				
17018	myše	šdn	・・・になる				
17024	myše	šdn	・・・になる				
17037	myše	šdn	・・・になる				
18005	nmyšd	šdn	・・・になる				
18052	bše	šdn	・・・になる				
18062	myše	šdn	・・・になる				
20036	šd	šdn	・・・になる				
16039	nmyše	šdn	・・・になる				
16051	myše	šdn	・・・になる				
16053	šd	šdn	・・・になる				
17010	myšn	šdn	・・・になる				
17020	šde	šdn	・・・になる				
18024	bše	šdn	・・・になる				
20012	myše	šdn	・・・になる				
20015	šde	šdn	・・・になる				
20032	myše	šdn	・・・になる				
20032	myše	šdn	・・・になる				
17033	nšy	šdn	・・・になる				
17043	šde	šdn	・・・になる				
18045	šde	šdn	・・・になる				
22108	bšm	šdn	・・・になる				
22112	šde	šdn	・・・になる				
22152	šde	šdn	・・・になる				
21051	šd	šdn	・・・になる				
22010	šd	šdn	・・・になる				
22101	šde	šdn	・・・になる				
22102	šde	šdn	・・・になる				
22113	šde	šdn	・・・になる				
22133	šd	šdn	・・・になる				
22156	šdy	šdn	・・・になる				
21042	šd	šdn	・・・になる				
22092	bšm	šdn	・・・になる				
22128	šde	šdn	・・・になる				
24019	šdm	šdn	・・・になる				
23030	myše	šdn	・・・になる				
23023	bše	šdn	・・・になる				
23031	šd	šdn	・・・になる				
25018	šd	šdn	・・・になる				
25019	šd	šdn	・・・になる				
25020	šd	šdn	・・・になる				
26034	šd	šdn	・・・になる				
25002	šdym	šdn	・・・になる				
26005	myšd	šdn	・・・になる				
26015	šw	šdn	・・・になる				
26022	myše	šdn	・・・になる				
26035	myše	šdn	・・・になる				
26027	šde	šdn	・・・になる				
26029	šde	šdn	・・・になる				
27036	myše	šdn	・・・になる				
27042	myše	šdn	・・・になる				
28020	myšn	šdn	・・・になる				
28020	myšn	šdn	・・・になる				
28022	myše	šdn	・・・になる				
28024	nšd	šdn	・・・になる				
29016	šd	šdn	・・・になる				
29036	šd	šdn	・・・になる				
29037	šd	šdn	・・・になる				
29048	šd	šdn	・・・になる				
29048	šd	šdn	・・・になる				
29061	šde	šdn	・・・になる				
29062	šde	šdn	・・・になる				
29070	šd	šdn	・・・になる				
29009	šde	šdn	・・・になる				
29024	šde	šdn	・・・になる				
29054	nmyše	šdn	・・・になる				
