27055	انشاءلله	الهاء	おお神よ！				
22043	خونه	خانه	家				
22054	خونه	خانه	家				
22056	خونه	خانه	家				
22064	خونه	خانه	家				
22066	خونه	خانه	家				
22074	خـونه	خانه	家				
22085	خونه	خانه	家				
22073	خونه	خانه	家				
27046	خونه	خانه	家				
27015	خونه	خانه	家				
27009	خونه	خانه	家				
29006	خونه	خانه	家				
29010	خونه	خانه	家				
29037	خونه	خانه	家				
29037	خونه	خانه	家				
29039	خونه	خانه	家				
29049	خونه	خانه	家				
29050	خونه	خانه	家				
29024	خونه	خانه	家				
29025	خونه	خانه	家				
29042	خونه	خانه	家				
15042	خونه	خانه	家				
12009	خونه	خانه	家				
15051	خونه	خانه	家				
12003	خونه ای	خانه	家				
12004	خونه	خانه	家				
12010	خونه	خانه	家				
12010	خونه	خانه	家				
16005	خونه	خانه	家				
22113	خونه	خانه	家				
22156	خونه دار	خانه	家				
22154	خونه	خانه	家				
22158	خونه	خانه	家				
23033	خونه	خانه	家				
23038	خونه	خانه	家				
24007	خونه	خانه	家				
23042	خونه	خانه	家				
25009	خونه	خانه	家				
26016	خونه	خانه	家				
26017	خونه	خانه	家				
26020	خونه	خانه	家				
26009	خونه	خانه	家				
26014	خونه	خانه	家				
28073	خونه	خانه	家				
28081	خونه	خانه	家				
28005	خونه	خانه	家				
30020	خونه	خانه	家				
30022	خونه	خانه	家				
30028	خونه	خانه	家				
30005	خونه	خانه	家				
30016	خونه	خانه	家				
25010	خونه	خانه	家;				
12017	خانواده	خانواده	家族				
17037	خبر	خبر	情報				
21026	خبر	خبر	情報				
27053	خبر	خبر	情報				
28106	خبر	خبر	情報				
15002	خدا	خدا	神				
12001	خدا	خدا	神				
14001	خدا	خدا	神				
18012	خدا	خدا	神				
18020	خدا	خدا	神				
22066	خدا	خدا	神				
22079	خدا	خدا	神				
22001	خدا	خدا	神				
22061	خدا	خدا	神				
25029	خدا	خدا	神				
25019	خدا	خدا	神				
25022	خدا	خدا	神				
25025	خدا	خدا	神				
25031	خدا	خدا	神				
25038	خدا	خدا	神				
25044	خدا	خدا	神				
26011	خدا	خدا	神				
26019	خدا	خدا	神				
27055	خدا	خدا	神				
28039	خدا	خدا	神				
28024	خدا	خدا	神				
28037	خدا	خدا	神				
28092	خدا	خدا	神				
29059	خدا	خدا	神				
29068	خدا	خدا	神				
29069	خدا	خدا	神				
25033	خدا	خدا	神;				
22148	خداوند	خداوند	神				
27009	خداوندگارا	خداوندگار	神				
17005	خدمتکار	خدمتکار	召使い				
22044	خرابه	خرابه	廃墟				
22004	خرابه	خرابه	廃墟				
22005	خرابه	خرابه	廃墟				
22147	خرابه	خرابه	廃墟				
22155	خرابه	خرابه	廃墟				
26021	خرابه	خرابه	廃墟				
27039	خربزه	خربزه	メロン（ラグビー･ボール状の）				
29070	خربزه	خربزه	メロン（ラグビー･ボール状の）				
17004	خربزه	خربزه	メロン（ラグビー･ボール状の）				
17004	خربزه ها	خربزه	メロン（ラグビー･ボール状の）				
21005	خربزه ای	خربزه	メロン（ラグビー･ボール状の）				
21006	خربزه	خربزه	メロン（ラグビー･ボール状の）				
21007	خربزه	خربزه	メロン（ラグビー･ボール状の）				
21008	خربزه	خربزه	メロン（ラグビー･ボール状の）				
26026	خربزه	خربزه	メロン（ラグビー･ボール状の）				
26029	خربزه	خربزه	メロン（ラグビー･ボール状の）				
26034	خربزه	خربزه	メロン（ラグビー･ボール状の）				
26029	خربزه	خربزه	メロン（ラグビー･ボール状の）				
27045	خربزه	خربزه	メロン（ラグビー･ボール状の）				
29060	خربزه	خربزه	メロン（ラグビー･ボール状の）				
29048	خربزه	خربزه	メロン（ラグビー･ボール状の）				
29052	خربزه	خربزه	メロン（ラグビー･ボール状の）				
22006	خرج	خرج	費用				
13020	خورجین	خرجین	くら袋				
13021	خورجین	خرجین	くら袋				
23023	خرجین	خرجین	くら袋				
23031	خرجین	خرجین	くら袋				
26028	خرجین	خرجین	くら袋				
26028	خرجین	خرجین	くら袋				
27039	خرجین	خرجین	くら袋				
27046	خرجین	خرجین	くら袋				
27045	خرجین	خرجین	くら袋				
29048	خرجین	خرجین	くら袋				
29048	خرجین	خرجین	くら袋				
29060	خرجین	خرجین	くら袋				
29052	خرجین	خرجین	くら袋				
15020	خرما	خرما	なつめやし				
15023	خرما	خرما	なつめやし				
15020	خرما	خرما	なつめやし				
15022	خرما	خرما	なつめやし				
15023	خرما	خرما	なつめやし				
15039	خرما	خرما	なつめやし				
15019	خرماهه	خرما	なつめやし				
15024	خرما	خرما	なつめやし				
20035	خلاف	خلاف	矛盾				
11019	خنجر	خنجر	短刀				
20007	خواسته ای	خواست	意志				
11010	خواهره	خواهر	姉妹				
11007	خواهر	خواهر	姉妹				
11010	خواهره	خواهر	姉妹				
11003	خواهر	خواهر	姉妹				
11003	خواهر	خواهر	姉妹				
24012	خواهر	خواهر	姉妹				
24014	خواهر	خواهر	姉妹				
25029	خواهر	خواهر	姉妹				
25035	خواهر	خواهر	姉妹				
25047	خواهر	خواهر	姉妹				
25022	خواهر	خواهر	姉妹				
25025	خواهر	خواهر	姉妹				
25031	خواهر	خواهر	姉妹				
25038	خواهر	خواهر	姉妹				
25044	خواهر	خواهر	姉妹				
25047	خواهره	خواهر	姉妹				
30001	خواهر	خواهر	姉妹				
30008	خواهر	خواهر	姉妹				
30013	خواهر	خواهر	姉妹				
30016	خواهر	خواهر	姉妹				
30018	خواهر	خواهر	姉妹				
30018	خواهر	خواهر	姉妹				
11006	خواهرش	خواهر	姉妹	او	三人称単数人称代名詞（彼、彼女）		
11022	خواهر	خواهر	姉妹				
11002	خواهر	خواهر	姉妹				
11012	خواهره	خواهر	姉妹				
21005	خواهش	خواهش	願い				
21045	خواهش	خواهش	願い				
23012	خواهش	خواهش	願い				
23025	خواهش	خواهش	願い				
12015	خود	خود	自身				
18045	خود	خود	自身				
21038	خودش	خود	自身				
21068	خودش	خود	自身				
26035	خودش	خود	自身				
28096	خودش	خود	自身				
28097	حاجی	خود	自身				
27053	خود	خود	自身				
27028	خود	خود	自身				
28099	خودش	خود	自身				
23016	خوراک	خوراک	食物				
27007	خوراک	خوراک	食物				
22123	خورشید	خورشید	太陽				
22148	خورشید	خورشید	太陽				
22141	خورشید	خورشید	太陽				
22118	خورشید	خورشید	太陽				
18040	خوشحالی	خوشحالی	喜び				
23018	خوشمزگی	خوشمزگی	おいしさ				
21042	خون	خون	血				
21042	خون	خون	血				
21042	خون	خون	血				
27047	خونه	خون	血				
27048	خون	خون	血				
30019	خون	خون	血				
16003	خیابونا	خیابان	大通り				
29033	خیابون	خیابان	大通り				
25021	خیاطیه	خیاطی	洋服仕立て				
25027	خیاطی	خیاطی	洋服仕立て				
25024	خیاطی	خیاطی	洋服仕立て				
25041	خیاطی	خیاطی	洋服仕立て;				
20029	خیال	خیال	考え				
22135	داد	داد	叫び				
22136	داد	داد	叫び				
25012	داداشه	داداش	兄弟				
23036	دادگاه	دادگاه	裁判所				
16057	داستان	داستان	物語				
16057	داستان	داستان	物語				
22037	داستانُ	داستان	物語				
13063	داغیا	داغی	熱さ				
23006	دام	دام	罠				
13019	دمات	داماد	新郎				
13065	دوماد	داماد	新郎				
13050	دامادی	داماد	新郎				
13059	داهات	داماد	新郎				
21075	داماد	داماد	新郎				
28034	دامن	دامن	スカート				
28019	دامن	دامن	スカート				
28030	دامن	دامن	スカート				
28021	دامن	دامن	スカート				
18032	داموای	داموای	未決				
14003	دونه	دانه	…個				
15020	دونه	دانه	…個				
11014	دونه	دانه	…個				
15009	دونه	دانه	…個				
15012	دونه	دانه	…個				
16030	دونه	دانه	…個				
16027	دونه	دانه	…個				
21053	دانه	دانه	…個				
28022	دونه	دانه	…個				
28033	دونه	دانه	…個				
28033	دونه	دانه	…個				
28073	دونه	دانه	…個				
27003	دونه	دانه	…個				
28073	دونه	دانه	…個				
30011	دونه	دانه	…個				
30032	دونه	دانه	…個				
13002	دختر	دختر	娘				
13016	دختره	دختر	娘				
13039	دختره	دختر	娘				
12012	دختره	دختر	娘				
12014	دختر	دختر	娘				
12017	دختر	دختر	娘				
13001	دختر	دختر	娘				
13008	دختری	دختر	娘				
13009	دختره	دختر	娘				
13016	دختر	دختر	娘				
12002	دختر	دختر	娘				
12007	دخترا	دختر	娘				
12004	دخترا	دختر	娘				
12005	دخترا	دختر	娘				
17015	دختر	دختر	娘				
17020	دخترا	دختر	娘				
17020	دختر	دختر	娘				
17023	دختر	دختر	娘				
17028	دختر	دختر	娘				
17029	دختر	دختر	娘				
17032	دختر	دختر	娘				
17002	دختر	دختر	娘				
17011	دختر	دختر	娘				
17018	دختر	دختر	娘				
17020	دختر	دختر	娘				
17026	دختر	دختر	娘				
17027	دختر	دختر	娘				
17035	دختر	دختر	娘				
17037	دختر	دختر	娘				
17041	دختر	دختر	娘				
17043	دختره	دختر	娘				
17048	دختر	دختر	娘				
17010	دختر	دختر	娘				
17011	دختر	دختر	娘				
17016	دختر	دختر	娘				
17019	دخترو	دختر	娘				
17024	دختر	دختر	娘				
17029	دختر	دختر	娘				
17035	دختر	دختر	娘				
17006	دخترا	دختر	娘				
17011	دختر	دختر	娘				
17019	دختر	دختر	娘				
21022	دختر	دختر	娘				
21029	دختر	دختر	娘				
21035	دختر	دختر	娘				
21040	دختر	دختر	娘				
21043	دختر	دختر	娘				
21045	دختره	دختر	娘				
21047	دختر	دختر	娘				
21058	دختر	دختر	娘				
21061	دختر	دختر	娘				
21067	دختر	دختر	娘				
21068	دختر	دختر	娘				
21002	دختر	دختر	娘				
21007	دختر	دختر	娘				
21008	دختر	دختر	娘				
21009	دختر	دختر	娘				
21023	دخترا	دختر	娘				
21039	دختر	دختر	娘				
21065	دختر	دختر	娘				
21016	دختر	دختر	娘				
21021	دختر	دختر	娘				
21024	دختر	دختر	娘				
21028	دختر	دختر	娘				
21032	دختر	دختر	娘				
21034	دختر	دختر	娘				
21037	دختر	دختر	娘				
21042	دختره	دختر	娘				
21046	دختر	دختر	娘				
21069	دختری	دختر	娘				
21015	دختر	دختر	娘				
21018	دختر	دختر	娘				
21025	دختر	دختر	娘				
21036	دختر	دختر	娘				
21014	دختر	دختر	娘				
21026	دختر	دختر	娘				
21055	دختره	دختر	娘				
24001	دختر	دختر	娘				
25040	دختر	دختر	娘				
25001	دختر	دختر	娘				
25011	دختره	دختر	娘				
25014	دختر	دختر	娘				
26001	دختر	دختر	娘				
27001	دختری	دختر	娘				
28075	دختره	دختر	娘				
28082	دختره	دختر	娘				
28092	دختره	دختر	娘				
28073	دختر	دختر	娘				
28074	دختره	دختر	娘				
28076	دختر	دختر	娘				
28077	دختره	دختر	娘				
28078	دختر	دختر	娘				
28081	دختره	دختر	娘				
28086	دختر	دختر	娘				
28091	دختر	دختر	娘				
28093	دختر	دختر	娘				
28096	دختر	دختر	娘				
28073	دختر	دختر	娘				
28077	دختر	دختر	娘				
28088	دختر	دختر	娘				
29003	دختره	دختر	娘				
29004	دختره	دختر	娘				
29007	دختر	دختر	娘				
29013	دختر	دختر	娘				
29019	دختر	دختر	娘				
29023	دختره	دختر	娘				
29023	دختره	دختر	娘				
29035	دختر	دختر	娘				
29042	دختره	دختر	娘				
29042	دختره	دختر	娘				
30004	دختر	دختر	娘				
30010	دختر	دختر	娘				
30015	دختر	دختر	娘				
30019	دختر	دختر	娘				
30028	دختره	دختر	娘				
29026	دختر	دختر	娘				
29032	دخترا	دختر	娘				
29033	دختر	دختر	娘				
29033	دختر	دختر	娘				
29034	دختر	دختر	娘				
29036	دختر	دختر	娘				
30005	دخترا	دختر	娘				
30013	دختر	دختر	娘				
29002	دختر	دختر	娘				
29017	دختر	دختر	娘				
29032	دختری	دختر	娘				
29041	دختره	دختر	娘				
29002	دختر	دختر	娘				
29002	دختر	دختر	娘				
29018	دخترن	دختر	娘				
30026	دختر	دختر	娘				
30033	دختر	دختر	娘				
28085	ودختره	دختر	娘	و	そして		
27013	دختر	دختر	娘				
26012	دختر	دختر	娘				
26019	دختر	دختر	娘				
26010	دخترجون	دختر	娘				
26013	دختر	دختر	娘				
26035	دختره	دختر	娘				
26036	دختر	دختر	娘				
26017	دختره	دختر	娘				
26023	دختره	دختر	娘				
27019	دختره	دختر	娘				
27024	دختره	دختر	娘				
27027	دختره	دختر	娘				
27017	دختره	دختر	娘				
27020	دختر	دختر	娘				
27025	دختره	دختر	娘				
27026	دختر	دختر	娘				
27050	دختره	دختر	娘				
28095	دختر	دختر	娘				
12008	در ها	در	戸				
12010	در	در	戸				
13008	در	در	戸				
12003	در	در	戸				
12004	درهای	در	戸				
12008	در ها	در	戸				
12012	در	در	戸				
16051	در	در	戸				
22064	درآمدی	درآمد	利益				
15020	درخت	درخت	木				
15022	درخت	درخت	木				
15023	درخت	درخت	木				
15039	درخت	درخت	木				
15019	درخت	درخت	木				
23006	درخت	درخت	木				
24019	درخت	درخت	木				
23005	درخت	درخت	木				
24014	درخت	درخت	木				
25029	درخت	درخت	木				
25035	درخت	درخت	木				
25022	درخت	درخت	木				
25025	درخت	درخت	木				
25031	درخت	درخت	木				
25038	درخت	درخت	木				
25044	درخت	درخت	木				
25017	درخت	درخت	木				
28088	درخت	درخت	木				
29018	درخت	درخت	木				
29017	درخت	درخت	木				
30018	درخت	درخت	木				
17042	درخت	درخت	木				
17037	درختی	درخت	木				
17040	درخت	درخت	木				
13032	بدرد	درد	痛み	به	・・・に		
28101	درد	درد	痛み				
13065	درد	درد	痛み				
13010	درد	درد	痛み				
24006	درد	درد	痛み				
29059	درد	درد	痛み				
29033	درد	درد	痛み				
29041	درد	درد	痛み				
20034	ادرس	درس	授業				
