34025	 دوتاش 	او	三人称単数人称代名詞（彼、彼女）	تا	・・・個pos_num:sp_	دو	2
61014	 پول 	پول	金銭				
61015	 پول 	پول	金銭				
61015	 پول 	پول	金銭				
61018	 پول 	پول	金銭				
61022	 پول 	پول	金銭				
61023	 پول 	پول	金銭				
61024	 پول 	پول	金銭				
61024	 پول 	پول	金銭				
61024	 پول 	پول	金銭				
62013	 پول 	پول	金銭				
62016	 پول 	پول	金銭				
62020	 پول 	پول	金銭				
62021	 پول 	پول	金銭				
62025	 پول 	پول	金銭				
62026	 پول 	پول	金銭				
62031	 پول 	پول	金銭				
62032	 پول 	پول	金銭				
44053	 پولُ 	پول	金銭				
41018	 پولا 	پول	金銭				
53065	 پولا 	پول	金銭				
53068	 پولا 	پول	金銭				
53057	 پولای 	پول	金銭				
34039	 پولی 	پول	金銭				
40023	 پولی 	پول	金銭				
41008	 پولی 	پول	金銭				
44014	 پولی 	پول	金銭				
44023	 پولی 	پول	金銭				
44088	 پولی 	پول	金銭				
61008	 پولی 	پول	金銭				
61021	 پولی 	پول	金銭				
61023	 پولی 	پول	金銭				
62015	 پولی 	پول	金銭				
64003	 پولی 	پول	金銭				
44064	 نقره 	نقره	銀				
44067	 نقره 	نقره	銀				
44073	 نقره 	نقره	銀				
40032	 اذیت 	اذیت	苦痛				
59077	 اذیت 	اذیت	苦痛				
40035	 اذیت 	اذیت	苦痛				
40035	 ازار 	آزار	苦痛				
49036	 آزار 	آزار	苦痛				
62033	 رنج 	رنج	苦痛				
37047	 آسمان 	آسمان	空				
53017	 هوای 	هوا	空気				
50025	 هوایی 	هوا	空気				
57040	 گرسنگی 	گرسنگی	空腹				
57013	 گرسنه 	گرسنه	空腹の				
57015	 گرسنه 	گرسنه	空腹の				
67037	 گرسنه 	گرسنه	空腹の				
40025	 اتفاقاً 	اتفاقا	偶然に				
44039	 اتفاقاً 	اتفاقا	偶然に				
43007	 اتفاقاً 	اتفاقا	偶然に				
43010	 اتفاقاً 	اتفاقا	偶然に				
49024	 کفش 	کفش	靴				
49027	 کفش 	کفش	靴				
49040	 کفش 	کفش	靴				
49002	 کفشیه 	کفش	靴				
38012	 خرس 	خرس	熊				
38014	 خرس 	خرس	熊				
39013	 خرس 	خرس	熊				
39015	 خرس 	خرس	熊				
41006	 خرس 	خرس	熊				
38002	 خرسه 	خرس	熊				
38003	 خرسه 	خرس	熊				
38003	 خرسه 	خرس	熊				
38014	 خرسه 	خرس	熊				
38015	 خرسه 	خرس	熊				
38019	 خرسه 	خرس	熊				
38021	 خرسه 	خرس	熊				
38024	 خرسه 	خرس	熊				
39018	 خرسه 	خرس	熊				
39020	 خرسه 	خرس	熊				
53036	 رم 	رمه	群れ				
48008	 شهرستان 	شهرستان	郡				
63028	 مجازات 	مجازات	刑罰				
63005	 مجازاتی 	مجازات	刑罰				
45024	 زندان 	زندان	刑務所				
45025	 زندان 	زندان	刑務所				
43022	 زندانی 	زندان	刑務所				
43006	 برادر 	برادر	兄弟				
43012	 برادر 	برادر	兄弟				
43013	 برادر 	برادر	兄弟				
43017	 برادر 	برادر	兄弟				
43020	 برادر 	برادر	兄弟				
43024	 برادر 	برادر	兄弟				
43030	 برادر 	برادر	兄弟				
43030	 برادر 	برادر	兄弟				
43034	 برادر 	برادر	兄弟				
43035	 برادر 	برادر	兄弟				
43035	 برادر 	برادر	兄弟				
43037	 برادر 	برادر	兄弟				
43037	 برادر 	برادر	兄弟				
43037	 برادر 	برادر	兄弟				
43039	 برادر 	برادر	兄弟				
43027	 برادرا 	برادر	兄弟				
43025	 برادران 	برادر	兄弟				
43020	 برادرای 	برادر	兄弟				
43021	 برادرها 	برادر	兄弟				
43030	 برادری 	برادر	兄弟				
43039	 برادری 	برادر	兄弟				
39016	 داداش 	داداش	兄弟				
39005	 داداشا 	داداش	兄弟				
39017	 داداشا 	داداش	兄弟				
43005	 برادرزاده ای 	برادرزاده	兄弟の息子または娘				
32058	 عقد 	عقد	契約				
32064	 عقد 	عقد	契約				
35024	 عقد 	عقد	契約				
41033	 عقد 	عقد	契約				
41034	 عقد 	عقد	契約				
47026	 عقد 	عقد	契約				
44070	 شکل 	شکل	形				
48020	 شکل 	شکل	形				
36023	 تعظیم 	تعظیم	敬意				
59084	 ادامه 	ادامه	継続				
65006	 حساب 	حساب	計算				
59055	 حسابی 	حسابی	計算の				
59068	 حسابی 	حسابی	計算の				
59071	 حسابی 	حسابی	計算の				
59074	 حسابی 	حسابی	計算の				
59083	 حسابی 	حسابی	計算の				
40004	 شدیداً 	شدیدا	激しく				
35012	 عیب 	عیب	欠点				
47024	 عیبی 	عیب	欠点				
59007	 تصمیم 	تصمیم	決心				
61017	 تصمیم 	تصمیم	決心				
53050	 چاله 	چاله	穴				
53050	 چوله ها 	چاله	穴				
58054	 سوراخ 	سوراخ	穴				
58052	 سوراخی 	سوراخ	穴				
37030	 نتیجه 	نتیجه	結果				
37050	 نتیجه 	نتیجه	結果				
43003	 نتیجه 	نتیجه	結果				
44055	 نتیجه 	نتیجه	結果				
63029	 نتیجه 	نتیجه	結果				
34003	 ازدواج 	ازدواج	結婚				
34004	 ازدواج 	ازدواج	結婚				
34006	 ازدواج 	ازدواج	結婚				
34007	 ازدواج 	ازدواج	結婚				
34008	 ازدواج 	ازدواج	結婚				
34054	 ازدواج 	ازدواج	結婚				
40019	 ازدواج 	ازدواج	結婚				
40021	 ازدواج 	ازدواج	結婚				
40021	 ازدواج 	ازدواج	結婚				
40022	 ازدواج 	ازدواج	結婚				
44060	 ازدواج 	ازدواج	結婚				
44088	 ازدواج 	ازدواج	結婚				
44089	 ازدواج 	ازدواج	結婚				
31052	 عروسی 	عروسی	結婚				
40022	 عروسی 	عروسی	結婚				
44057	 عروسی 	عروسی	結婚				
45026	 عروسی 	عروسی	結婚				
46041	 عروسی 	عروسی	結婚				
47032	 عروسی 	عروسی	結婚				
47033	 عروسی 	عروسی	結婚				
50007	 عروسی 	عروسی	結婚				
50007	 عروسی 	عروسی	結婚				
58030	 عروسی 	عروسی	結婚				
58034	 عروسی 	عروسی	結婚				
59064	 عروسی 	عروسی	結婚				
59069	 عروسی 	عروسی	結婚				
59070	 عروسی 	عروسی	結婚				
59059	 عروسیا 	عروسی	結婚				
59047	 عروسیه 	عروسی	結婚				
42004	 خون 	خون	血				
53053	 خون 	خون	血				
54006	 نسب 	نسب	血統				
40035	 شمشیر 	شمشیر	剣				
43030	 شمشیر 	شمشیر	剣				
43036	 شمشیر 	شمشیر	剣				
49005	 شمشیر 	شمشیر	剣				
43028	 گلادیوتور ها 	گلادیاتور	剣闘士				
46036	 اختیار 	اختیار	権力				
59076	 اختیار 	اختیار	権力				
41024	 سگ 	سگ	犬				
41025	 سگ 	سگ	犬				
41025	 سگ 	سگ	犬				
41038	 سگ 	سگ	犬				
47037	 سگ 	سگ	犬				
63011	 سگ 	سگ	犬				
63014	 سگ 	سگ	犬				
63017	 سگ 	سگ	犬				
63026	 سگ 	سگ	犬				
63027	 سگ 	سگ	犬				
63027	 سگ 	سگ	犬				
63028	 سگ 	سگ	犬				
63028	 سگ 	سگ	犬				
63030	 سگ 	سگ	犬				
63033	 سگ 	سگ	犬				
63035	 سگ 	سگ	犬				
63028	 سگای 	سگ	犬				
63031	 سگای 	سگ	犬				
41026	 سگه 	سگ	犬				
63010	 سگی 	سگ	犬				
63025	 سگی 	سگ	犬				
38015	 کول 	کول	肩				
38003	 کولی 	کول	肩				
35007	 پیدا 	پیدا	見える				
37027	 پیدا 	پیدا	見える				
37052	 پیدا 	پیدا	見える				
38010	 پیدا 	پیدا	見える				
39003	 پیدا 	پیدا	見える				
39004	 پیدا 	پیدا	見える				
43018	 پیدا 	پیدا	見える				
43021	 پیدا 	پیدا	見える				
49010	 پیدا 	پیدا	見える				
53085	 پیدا 	پیدا	見える				
54003	 پیدا 	پیدا	見える				
55004	 پیدا 	پیدا	見える				
58051	 پیدا 	پیدا	見える				
58054	 پیدا 	پیدا	見える				
59084	 پیدا 	پیدا	見える				
63022	 پیدا 	پیدا	見える				
63032	 پیدا 	پیدا	見える				
68006	 پیدا 	پیدا	見える				
40033	 میافته 	یافتن	見つける				
58051	 ببین 	دیدن	見る				
62022	 ببین 	دیدن	見る				
41053	 ببینم 	دیدن	見る				
50045	 ببینن 	دیدن	見る				
53032	 ببینن 	دیدن	見る				
59017	 ببینن 	دیدن	見る				
44045	 ببینه 	دیدن	見る				
53059	 ببینه 	دیدن	見る				
32047	 ببینی 	دیدن	見る				
33021	 ببینید 	دیدن	見る				
44080	 ببینیم 	دیدن	見る				
63009	 ببینیم 	دیدن	見る				
32015	 بینم 	دیدن	見る				
31015	 دید 	دیدن	見る				
31019	 دید 	دیدن	見る				
32013	 دید 	دیدن	見る				
32014	 دید 	دیدن	見る				
32017	 دید 	دیدن	見る				
32024	 دید 	دیدن	見る				
32026	 دید 	دیدن	見る				
32034	 دید 	دیدن	見る				
32036	 دید 	دیدن	見る				
34014	 دید 	دیدن	見る				
34028	 دید 	دیدن	見る				
41016	 دید 	دیدن	見る				
41045	 دید 	دیدن	見る				
41054	 دید 	دیدن	見る				
45005	 دید 	دیدن	見る				
45016	 دید 	دیدن	見る				
46041	 دید 	دیدن	見る				
48020	 دید 	دیدن	見る				
50052	 دید 	دیدن	見る				
50052	 دید 	دیدن	見る				
50053	 دید 	دیدن	見る				
51008	 دید 	دیدن	見る				
51012	 دید 	دیدن	見る				
51015	 دید 	دیدن	見る				
52009	 دید 	دیدن	見る				
56010	 دید 	دیدن	見る				
56014	 دید 	دیدن	見る				
56018	 دید 	دیدن	見る				
57003	 دید 	دیدن	見る				
57015	 دید 	دیدن	見る				
58050	 دید 	دیدن	見る				
59019	 دید 	دیدن	見る				
59049	 دید 	دیدن	見る				
59061	 دید 	دیدن	見る				
59078	 دید 	دیدن	見る				
61023	 دید 	دیدن	見る				
63008	 دید 	دیدن	見る				
63010	 دید 	دیدن	見る				
64004	 دید 	دیدن	見る				
64005	 دید 	دیدن	見る				
64014	 دید 	دیدن	見る				
67006	 دید 	دیدن	見る				
67008	 دید 	دیدن	見る				
67028	 دید 	دیدن	見る				
50067	 دیدم 	دیدن	見る				
63024	 دیدم 	دیدن	見る				
63025	 دیدم 	دیدن	見る				
63028	 دیدم 	دیدن	見る				
39009	 دیدن 	دیدن	見る				
39011	 دیدن 	دیدن	見る				
32007	 دیدن 	دیدن	見る				
34029	 دیدن 	دیدن	見る				
36046	 دیدن 	دیدن	見る				
37024	 دیدن 	دیدن	見る				
37025	 دیدن 	دیدن	見る				
37026	 دیدن 	دیدن	見る				
37050	 دیدن 	دیدن	見る				
45039	 دیدن 	دیدن	見る				
46068	 دیدن 	دیدن	見る				
47018	 دیدن 	دیدن	見る				
57043	 دیدن 	دیدن	見る				
57047	 دیدن 	دیدن	見る				
59024	 دیدن 	دیدن	見る				
37034	 دیده 	دیدن	見る				
37035	 دیده 	دیدن	見る				
37035	 دیده 	دیدن	見る				
32038	 دیدی 	دیدن	見る				
59043	 دیدی 	دیدن	見る				
59077	 دیدی 	دیدن	見る				
32017	 دیدید 	دیدن	見る				
32055	 دیدیم 	دیدن	見る				
32058	 دیدیم 	دیدن	見る				
38019	 میبینن 	دیدن	見る				
38011	 میبینن 	دیدن	見る				
47040	 میبینن 	دیدن	見る				
50012	 میبینن 	دیدن	見る				
50028	 میبینن 	دیدن	見る				
53004	 میبینن 	دیدن	見る				
53005	 میبینن 	دیدن	見る				
53083	 میبینن 	دیدن	見る				
53105	 میبینن 	دیدن	見る				
43015	 میبینند 	دیدن	見る				
31024	 میبینه 	دیدن	見る				
31041	 میبینه 	دیدن	見る				
31042	 میبینه 	دیدن	見る				
38008	 میبینه 	دیدن	見る				
40030	 میبینه 	دیدن	見る				
40035	 میبینه 	دیدن	見る				
42008	 میبینه 	دیدن	見る				
42009	 میبینه 	دیدن	見る				
43001	 میبینه 	دیدن	見る				
44007	 میبینه 	دیدن	見る				
44009	 میبینه 	دیدن	見る				
44017	 میبینه 	دیدن	見る				
44035	 میبینه 	دیدن	見る				
44072	 میبینه 	دیدن	見る				
47007	 میبینه 	دیدن	見る				
47023	 میبینه 	دیدن	見る				
47030	 میبینه 	دیدن	見る				
47032	 میبینه 	دیدن	見る				
47046	 میبینه 	دیدن	見る				
50018	 میبینه 	دیدن	見る				
50020	 میبینه 	دیدن	見る				
50037	 میبینه 	دیدن	見る				
50039	 میبینه 	دیدن	見る				
50040	 میبینه 	دیدن	見る				
50041	 میبینه 	دیدن	見る				
50042	 میبینه 	دیدن	見る				
50044	 میبینه 	دیدن	見る				
50046	 میبینه 	دیدن	見る				
50069	 میبینه 	دیدن	見る				
53009	 میبینه 	دیدن	見る				
53011	 میبینه 	دیدن	見る				
53012	 میبینه 	دیدن	見る				
53025	 میبینه 	دیدن	見る				
53046	 میبینه 	دیدن	見る				
53061	 میبینه 	دیدن	見る				
53090	 میبینه 	دیدن	見る				
62028	 میبینه 	دیدن	見る				
33006	 میبینه 	دیدن	見る				
45019	 میبینی 	دیدن	見る				
45022	 میبینی 	دیدن	見る				
53011	 میبینی 	دیدن	見る				
36005	 میدیدن 	دیدن	見る				
45017	 میدیده 	دیدن	見る				
47003	 مینه 	دیدن	見る				
53004	 ندیدی 	دیدن	見る				
48028	 نگر 	نگریستن	見る				
47023	 نظر 	نظر	見ること				
67006	 نظر 	نظر	見ること				
41039	 نگا 	نگاه	見ること				
36023	 نگاه 	نگاه	見ること				
36040	 نگاه 	نگاه	見ること				
37024	 نگاه 	نگاه	見ること				
37025	 نگاه 	نگاه	見ること				
44035	 نگاه 	نگاه	見ること				
53070	 نگاه 	نگاه	見ること				
31042	 نگاه 	نگاه	見ること				
32014	 نگاه 	نگاه	見ること				
37014	 نگاه 	نگاه	見ること				
41039	 نگاه 	نگاه	見ること				
51015	 نگاه 	نگاه	見ること				
57015	 نگاه 	نگاه	見ること				
58051	 نگاه 	نگاه	見ること				
59019	 نگاه 	نگاه	見ること				
38004	 نگه 	نگاه	見ること				
39022	 نگه 	نگاه	見ること				
59044	 نگه 	نگاه	見ること				
41006	 لحاظ 	لحاظ	見地				
43015	 لحاظ 	لحاظ	見地				
41053	 تماشا 	تماشا	見物				
59049	 تماشا 	تماشا	見物				
59047	 تماشای 	تماشا	見物				
36026	 اصلاً 	اصلا	元来				
46030	 اصلاً 	اصلا	元来				
62003	 اصلاً 	اصلا	元来				
62034	 اصلاً 	اصلا	元来				
40035	 باعث 	باعث	原因				
59049	 حالی 	حالی	現在				
50064	 بدونه 	داشتن	現在進行形				
63014	 دار 	داشتن	現在進行形				
36040	 دارد 	داشتن	現在進行形				
54014	 دارم 	داشتن	現在進行形				
58016	 دارم 	داشتن	現在進行形				
53117	 دارن 	داشتن	現在進行形				
59038	 دارن 	داشتن	現在進行形				
59038	 دارن 	داشتن	現在進行形				
59063	 دارن 	داشتن	現在進行形				
32013	 داره 	داشتن	現在進行形				
45005	 داره 	داشتن	現在進行形				
50037	 داره 	داشتن	現在進行形				
53028	 داره 	داشتن	現在進行形				
53120	 داره 	داشتن	現在進行形				
57012	 داره 	داشتن	現在進行形				
59080	 داره 	داشتن	現在進行形				
37018	 داری 	داشتن	現在進行形				
54018	 داریم 	داشتن	現在進行形				
54018	 داریم 	داشتن	現在進行形				
43003	 داشت 	داشتن	現在進行形				
45004	 داشت 	داشتن	現在進行形				
45026	 داشت 	داشتن	現在進行形				
45029	 داشت 	داشتن	現在進行形				
50054	 داشت 	داشتن	現在進行形				
53120	 داشت 	داشتن	現在進行形				
58012	 داشت 	داشتن	現在進行形				
58012	 داشت 	داشتن	現在進行形				
58043	 داشت 	داشتن	現在進行形				
58043	 داشت 	داشتن	現在進行形				
58047	 داشت 	داشتن	現在進行形				
